Year,Month,Product,URL,,,,,,,,,,,,,
2018,3,SP15,https://download.microsoft.com/download/E/C/F/ECF5572E-366D-4D1B-9597-BD94CD4E8BBD/ubersrv2013-kb4018302-fullfile-x64-glb.exe,,,,,,,,,,,,,
2018,3,SP15,https://download.microsoft.com/download/E/C/F/ECF5572E-366D-4D1B-9597-BD94CD4E8BBD/ubersrv_1.cab,,,,,,,,,,,,,
2018,3,SP15,https://download.microsoft.com/download/E/C/F/ECF5572E-366D-4D1B-9597-BD94CD4E8BBD/ubersrv_2.cab,,,,,,,,,,,,,
2018,2,SP15,https://download.microsoft.com/download/F/7/5/F752CC76-FD01-4CA1-803E-23B9975CBDD2/ubersrv2013-kb4011696-fullfile-x64-glb.exe,,,,,,,,,,,,,
2018,2,SP15,https://download.microsoft.com/download/F/7/5/F752CC76-FD01-4CA1-803E-23B9975CBDD2/ubersrv_1.cab,,,,,,,,,,,,,
2018,2,SP15,https://download.microsoft.com/download/F/7/5/F752CC76-FD01-4CA1-803E-23B9975CBDD2/ubersrv_2.cab,,,,,,,,,,,,,
2018,1,SP15,https://download.microsoft.com/download/8/2/6/82604701-1983-4A8B-AEA2-EE3907FDB7CE/ubersrv2013-kb4011652-fullfile-x64-glb.exe,,,,,,,,,,,,,
2018,1,SP15,https://download.microsoft.com/download/8/2/6/82604701-1983-4A8B-AEA2-EE3907FDB7CE/ubersrv_1.cab,,,,,,,,,,,,,
2018,1,SP15,https://download.microsoft.com/download/8/2/6/82604701-1983-4A8B-AEA2-EE3907FDB7CE/ubersrv_2.cab,,,,,,,,,,,,,
2017,12,SP15,https://download.microsoft.com/download/F/C/4/FC4A6C78-B4AB-41D9-863D-027B3992D53F/ubersrv2013-kb4011593-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,12,SP15,https://download.microsoft.com/download/F/C/4/FC4A6C78-B4AB-41D9-863D-027B3992D53F/ubersrv_1.cab,,,,,,,,,,,,,
2017,12,SP15,https://download.microsoft.com/download/F/C/4/FC4A6C78-B4AB-41D9-863D-027B3992D53F/ubersrv_2.cab,,,,,,,,,,,,,
2017,11,SP15,https://download.microsoft.com/download/5/9/7/597873AC-57AA-4DAC-8B34-E36E37175676/ubersrv2013-kb4011251-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,11,SP15,https://download.microsoft.com/download/5/9/7/597873AC-57AA-4DAC-8B34-E36E37175676/ubersrv_1.cab,,,,,,,,,,,,,
2017,11,SP15,https://download.microsoft.com/download/5/9/7/597873AC-57AA-4DAC-8B34-E36E37175676/ubersrv_2.cab,,,,,,,,,,,,,
2017,10,SP15,https://download.microsoft.com/download/E/4/F/E4FFF074-15C7-425C-AD7B-AAC06EC2423D/ubersrv2013-kb4011177-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,10,SP15,https://download.microsoft.com/download/E/4/F/E4FFF074-15C7-425C-AD7B-AAC06EC2423D/ubersrv_1.cab,,,,,,,,,,,,,
2017,10,SP15,https://download.microsoft.com/download/E/4/F/E4FFF074-15C7-425C-AD7B-AAC06EC2423D/ubersrv_2.cab,,,,,,,,,,,,,
2017,9,SP15,https://download.microsoft.com/download/5/A/A/5AA55E6A-78DD-4194-AC86-9913E21BB4A2/ubersrv2013-kb4011116-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,9,SP15,https://download.microsoft.com/download/5/A/A/5AA55E6A-78DD-4194-AC86-9913E21BB4A2/ubersrv_1.cab,,,,,,,,,,,,,
2017,9,SP15,https://download.microsoft.com/download/5/A/A/5AA55E6A-78DD-4194-AC86-9913E21BB4A2/ubersrv_2.cab,,,,,,,,,,,,,
2017,8,SP15,https://download.microsoft.com/download/5/C/8/5C8CE634-282C-45D6-AB9C-98E8C494859F/ubersrv2013-kb4011076-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,8,SP15,https://download.microsoft.com/download/5/C/8/5C8CE634-282C-45D6-AB9C-98E8C494859F/ubersrv_1.cab,,,,,,,,,,,,,
2017,8,SP15,https://download.microsoft.com/download/5/C/8/5C8CE634-282C-45D6-AB9C-98E8C494859F/ubersrv_2.cab,,,,,,,,,,,,,
2017,7,SP15,https://download.microsoft.com/download/5/0/B/50B90920-B359-4EA7-87AB-E211668A94B2/ubersrv2013-kb3213569-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,7,SP15,https://download.microsoft.com/download/5/0/B/50B90920-B359-4EA7-87AB-E211668A94B2/ubersrv_1.cab,,,,,,,,,,,,,
2017,7,SP15,https://download.microsoft.com/download/5/0/B/50B90920-B359-4EA7-87AB-E211668A94B2/ubersrv_2.cab,,,,,,,,,,,,,
2017,6,SP15,https://download.microsoft.com/download/9/1/5/91550108-FF15-4A11-9353-931D4304F077/ubersrv2013-kb3203430-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,6,SP15,https://download.microsoft.com/download/9/1/5/91550108-FF15-4A11-9353-931D4304F077/ubersrv_1.cab,,,,,,,,,,,,,
2017,6,SP15,https://download.microsoft.com/download/9/1/5/91550108-FF15-4A11-9353-931D4304F077/ubersrv_2.cab,,,,,,,,,,,,,
2017,5,SP15,https://download.microsoft.com/download/1/7/C/17CDBC5E-7A02-4E24-8AE6-209AF7776B2B/ubersrv2013-kb3191913-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,5,SP15,https://download.microsoft.com/download/1/7/C/17CDBC5E-7A02-4E24-8AE6-209AF7776B2B/ubersrv_1.cab,,,,,,,,,,,,,
2017,5,SP15,https://download.microsoft.com/download/1/7/C/17CDBC5E-7A02-4E24-8AE6-209AF7776B2B/ubersrv_2.cab,,,,,,,,,,,,,
2017,4,SP15,https://download.microsoft.com/download/1/5/9/159CA485-E6EB-4EB0-8613-57A47001E7DC/coreserverloc2013-kb3178723-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,3,SP15,https://download.microsoft.com/download/2/7/4/274EE7CE-3E4A-4FB6-9059-6F3AAC6E1DF8/ubersrv2013-kb3172497-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,3,SP15,https://download.microsoft.com/download/2/7/4/274EE7CE-3E4A-4FB6-9059-6F3AAC6E1DF8/ubersrv_1.cab,,,,,,,,,,,,,
2017,3,SP15,https://download.microsoft.com/download/2/7/4/274EE7CE-3E4A-4FB6-9059-6F3AAC6E1DF8/ubersrv_2.cab,,,,,,,,,,,,,
2017,1,SP15,https://download.microsoft.com/download/A/E/B/AEBBF76F-823F-4A0A-A398-183641466737/ubersrv2013-kb3141481-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,1,SP15,https://download.microsoft.com/download/A/E/B/AEBBF76F-823F-4A0A-A398-183641466737/ubersrv_1.cab,,,,,,,,,,,,,
2017,1,SP15,https://download.microsoft.com/download/A/E/B/AEBBF76F-823F-4A0A-A398-183641466737/ubersrv_2.cab,,,,,,,,,,,,,
2019,5,PROJ15,https://download.microsoft.com/download/A/A/6/AA6485C3-836A-45BE-8A84-6CF080313541/ubersrvprj2013-kb4464562-fullfile-x64-glb.exe,,,,,,,,,,,,,
2019,5,PROJ15,https://download.microsoft.com/download/A/A/6/AA6485C3-836A-45BE-8A84-6CF080313541/ubersrvprj_1.cab,,,,,,,,,,,,,
2019,5,PROJ15,https://download.microsoft.com/download/A/A/6/AA6485C3-836A-45BE-8A84-6CF080313541/ubersrvprj_2.cab,,,,,,,,,,,,,
2019,1,PROJ15,https://download.microsoft.com/download/8/A/D/8ADA02B4-0B32-4C01-AEBF-53FF519B35CA/ubersrvprj2013-kb4461604-fullfile-x64-glb.exe,,,,,,,,,,,,,
2019,1,PROJ15,https://download.microsoft.com/download/8/A/D/8ADA02B4-0B32-4C01-AEBF-53FF519B35CA/ubersrvprj_1.cab,,,,,,,,,,,,,
2019,1,PROJ15,https://download.microsoft.com/download/8/A/D/8ADA02B4-0B32-4C01-AEBF-53FF519B35CA/ubersrvprj_2.cab,,,,,,,,,,,,,
2018,12,PROJ15,https://download.microsoft.com/download/B/A/E/BAE1C057-CBA2-4065-8E7A-E3122A624DB3/ubersrvprj2013-kb4461553-fullfile-x64-glb.exe,,,,,,,,,,,,,
2018,12,PROJ15,https://download.microsoft.com/download/B/A/E/BAE1C057-CBA2-4065-8E7A-E3122A624DB3/ubersrvprj_1.cab,,,,,,,,,,,,,
2018,12,PROJ15,https://download.microsoft.com/download/B/A/E/BAE1C057-CBA2-4065-8E7A-E3122A624DB3/ubersrvprj_2.cab,,,,,,,,,,,,,
2018,11,PROJ15,https://download.microsoft.com/download/F/9/2/F92D19E3-3481-4A68-8D65-7B03796141FC/ubersrvprj2013-kb4461509-fullfile-x64-glb.exe,,,,,,,,,,,,,
2018,11,PROJ15,https://download.microsoft.com/download/F/9/2/F92D19E3-3481-4A68-8D65-7B03796141FC/ubersrvprj_1.cab,,,,,,,,,,,,,
2018,11,PROJ15,https://download.microsoft.com/download/F/9/2/F92D19E3-3481-4A68-8D65-7B03796141FC/ubersrvprj_2.cab,,,,,,,,,,,,,
2018,10,PROJ15,https://download.microsoft.com/download/9/2/B/92B033F8-3EBA-4E19-872E-1BBDF39E8575/ubersrvprj2013-kb4461456-fullfile-x64-glb.exe,,,,,,,,,,,,,
2018,10,PROJ15,https://download.microsoft.com/download/9/2/B/92B033F8-3EBA-4E19-872E-1BBDF39E8575/ubersrvprj_1.cab,,,,,,,,,,,,,
2018,10,PROJ15,https://download.microsoft.com/download/9/2/B/92B033F8-3EBA-4E19-872E-1BBDF39E8575/ubersrvprj_2.cab,,,,,,,,,,,,,
2018,9,PROJ15,https://download.microsoft.com/download/D/8/0/D80D855C-2749-4A5B-B0D2-EE25C8AB6D68/ubersrvprj2013-kb4092475-fullfile-x64-glb.exe,,,,,,,,,,,,,
2018,9,PROJ15,https://download.microsoft.com/download/D/8/0/D80D855C-2749-4A5B-B0D2-EE25C8AB6D68/ubersrvprj_1.cab,,,,,,,,,,,,,
2018,9,PROJ15,https://download.microsoft.com/download/D/8/0/D80D855C-2749-4A5B-B0D2-EE25C8AB6D68/ubersrvprj_2.cab,,,,,,,,,,,,,
2018,8,PROJ15,https://download.microsoft.com/download/9/4/F/94FFE1A7-3F90-4B00-A686-FEEF7AD8BDE4/ubersrvprj2013-kb4032245-fullfile-x64-glb.exe,,,,,,,,,,,,,
2018,8,PROJ15,https://download.microsoft.com/download/9/4/F/94FFE1A7-3F90-4B00-A686-FEEF7AD8BDE4/ubersrvprj_1.cab,,,,,,,,,,,,,
2018,8,PROJ15,https://download.microsoft.com/download/9/4/F/94FFE1A7-3F90-4B00-A686-FEEF7AD8BDE4/ubersrvprj_2.cab,,,,,,,,,,,,,
2018,7,PROJ15,https://download.microsoft.com/download/9/C/2/9C2868FB-A1A0-4C0E-A4A7-BC8875045CF5/ubersrvprj2013-kb4022240-fullfile-x64-glb.exe,,,,,,,,,,,,,
2018,7,PROJ15,https://download.microsoft.com/download/9/C/2/9C2868FB-A1A0-4C0E-A4A7-BC8875045CF5/ubersrvprj_1.cab,,,,,,,,,,,,,
2018,7,PROJ15,https://download.microsoft.com/download/9/C/2/9C2868FB-A1A0-4C0E-A4A7-BC8875045CF5/ubersrvprj_2.cab,,,,,,,,,,,,,
2018,6,PROJ15,https://download.microsoft.com/download/F/A/C/FACA5258-9B86-43A7-835B-530DDDC91A52/ubersrvprj2013-kb4022185-fullfile-x64-glb.exe,,,,,,,,,,,,,
2018,6,PROJ15,https://download.microsoft.com/download/F/A/C/FACA5258-9B86-43A7-835B-530DDDC91A52/ubersrvprj_1.cab,,,,,,,,,,,,,
2018,6,PROJ15,https://download.microsoft.com/download/F/A/C/FACA5258-9B86-43A7-835B-530DDDC91A52/ubersrvprj_2.cab,,,,,,,,,,,,,
2018,5,PROJ15,https://download.microsoft.com/download/8/A/D/8ADB802F-2CE0-4DA6-8783-14CF690A1289/ubersrvprj2013-kb4018395-fullfile-x64-glb.exe,,,,,,,,,,,,,
2018,5,PROJ15,https://download.microsoft.com/download/8/A/D/8ADB802F-2CE0-4DA6-8783-14CF690A1289/ubersrvprj_1.cab,,,,,,,,,,,,,
2018,5,PROJ15,https://download.microsoft.com/download/8/A/D/8ADB802F-2CE0-4DA6-8783-14CF690A1289/ubersrvprj_2.cab,,,,,,,,,,,,,
2018,4,PROJ15,https://download.microsoft.com/download/8/C/6/8C6A2463-5223-4ADF-BD4E-4F09DB0234C8/ubersrvprj2013-kb4018346-fullfile-x64-glb.exe,,,,,,,,,,,,,
2018,4,PROJ15,https://download.microsoft.com/download/8/C/6/8C6A2463-5223-4ADF-BD4E-4F09DB0234C8/ubersrvprj_1.cab,,,,,,,,,,,,,
2018,4,PROJ15,https://download.microsoft.com/download/8/C/6/8C6A2463-5223-4ADF-BD4E-4F09DB0234C8/ubersrvprj_2.cab,,,,,,,,,,,,,
2018,3,PROJ15,https://download.microsoft.com/download/9/0/A/90A4B1A8-BF5C-4D54-A380-D868573B96A9/ubersrvprj2013-kb4018301-fullfile-x64-glb.exe,,,,,,,,,,,,,
2018,3,PROJ15,https://download.microsoft.com/download/9/0/A/90A4B1A8-BF5C-4D54-A380-D868573B96A9/ubersrvprj_1.cab,,,,,,,,,,,,,
2018,3,PROJ15,https://download.microsoft.com/download/9/0/A/90A4B1A8-BF5C-4D54-A380-D868573B96A9/ubersrvprj_2.cab,,,,,,,,,,,,,
2018,2,PROJ15,https://download.microsoft.com/download/9/E/E/9EE6402E-F5DF-49A3-A70F-0F05F762D66D/ubersrvprj2013-kb4011694-fullfile-x64-glb.exe,,,,,,,,,,,,,
2018,2,PROJ15,https://download.microsoft.com/download/9/E/E/9EE6402E-F5DF-49A3-A70F-0F05F762D66D/ubersrvprj_1.cab,,,,,,,,,,,,,
2018,2,PROJ15,https://download.microsoft.com/download/9/E/E/9EE6402E-F5DF-49A3-A70F-0F05F762D66D/ubersrvprj_2.cab,,,,,,,,,,,,,
2017,11,PROJ15,https://download.microsoft.com/download/C/E/D/CEDFC719-E18B-42F0-8506-C02ADCD954CC/ubersrvprj2013-kb4011249-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,11,PROJ15,https://download.microsoft.com/download/C/E/D/CEDFC719-E18B-42F0-8506-C02ADCD954CC/ubersrvprj_1.cab,,,,,,,,,,,,,
2017,11,PROJ15,https://download.microsoft.com/download/C/E/D/CEDFC719-E18B-42F0-8506-C02ADCD954CC/ubersrvprj_2.cab,,,,,,,,,,,,,
2017,10,PROJ15,https://download.microsoft.com/download/6/9/C/69C0C931-D2C7-4C0B-9736-77DDC76F9A32/ubersrvprj2013-kb4011175-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,10,PROJ15,https://download.microsoft.com/download/6/9/C/69C0C931-D2C7-4C0B-9736-77DDC76F9A32/ubersrvprj_1.cab,,,,,,,,,,,,,
2017,10,PROJ15,https://download.microsoft.com/download/6/9/C/69C0C931-D2C7-4C0B-9736-77DDC76F9A32/ubersrvprj_2.cab,,,,,,,,,,,,,
2017,9,PROJ15,https://download.microsoft.com/download/4/1/3/41341693-EF5F-4A13-868F-F8E09326409B/ubersrvprj2013-kb4011115-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,9,PROJ15,https://download.microsoft.com/download/4/1/3/41341693-EF5F-4A13-868F-F8E09326409B/ubersrvprj_1.cab,,,,,,,,,,,,,
2017,9,PROJ15,https://download.microsoft.com/download/4/1/3/41341693-EF5F-4A13-868F-F8E09326409B/ubersrvprj_2.cab,,,,,,,,,,,,,
2017,8,PROJ15,https://download.microsoft.com/download/5/3/1/53182669-5B86-4B11-BE3B-D91E513C4B31/ubersrvprj2013-kb4011074-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,8,PROJ15,https://download.microsoft.com/download/5/3/1/53182669-5B86-4B11-BE3B-D91E513C4B31/ubersrvprj_1.cab,,,,,,,,,,,,,
2017,8,PROJ15,https://download.microsoft.com/download/5/3/1/53182669-5B86-4B11-BE3B-D91E513C4B31/ubersrvprj_2.cab,,,,,,,,,,,,,
2017,7,PROJ15,https://download.microsoft.com/download/8/4/B/84B3366C-413B-433B-92A3-B2C410A75D7C/ubersrvprj2013-kb3213566-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,7,PROJ15,https://download.microsoft.com/download/8/4/B/84B3366C-413B-433B-92A3-B2C410A75D7C/ubersrvprj_1.cab,,,,,,,,,,,,,
2017,7,PROJ15,https://download.microsoft.com/download/8/4/B/84B3366C-413B-433B-92A3-B2C410A75D7C/ubersrvprj_2.cab,,,,,,,,,,,,,
2017,6,PROJ15,https://download.microsoft.com/download/F/7/A/F7A09DD7-4279-48E6-9875-B60232017D2D/ubersrvprj2013-kb3203429-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,6,PROJ15,https://download.microsoft.com/download/F/7/A/F7A09DD7-4279-48E6-9875-B60232017D2D/ubersrvprj_1.cab,,,,,,,,,,,,,
2017,6,PROJ15,https://download.microsoft.com/download/F/7/A/F7A09DD7-4279-48E6-9875-B60232017D2D/ubersrvprj_2.cab,,,,,,,,,,,,,
2017,5,PROJ15,https://download.microsoft.com/download/5/0/9/509925A1-927E-425C-9C5C-4149EBA041B5/ubersrvprj2013-kb3191912-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,5,PROJ15,https://download.microsoft.com/download/5/0/9/509925A1-927E-425C-9C5C-4149EBA041B5/ubersrvprj_1.cab,,,,,,,,,,,,,
2017,5,PROJ15,https://download.microsoft.com/download/5/0/9/509925A1-927E-425C-9C5C-4149EBA041B5/ubersrvprj_2.cab,,,,,,,,,,,,,
2017,4,PROJ15,https://download.microsoft.com/download/1/6/C/16C3C4C6-2CE6-4F92-9E66-88B14A465E79/pjsrvloc2013-kb3191824-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,3,PROJ15,https://download.microsoft.com/download/F/0/D/F0DAFD1E-978F-44FA-B1B0-CDC62CB74979/ubersrvprj2013-kb3172462-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,3,PROJ15,https://download.microsoft.com/download/F/0/D/F0DAFD1E-978F-44FA-B1B0-CDC62CB74979/ubersrvprj_1.cab,,,,,,,,,,,,,
2017,3,PROJ15,https://download.microsoft.com/download/F/0/D/F0DAFD1E-978F-44FA-B1B0-CDC62CB74979/ubersrvprj_2.cab,,,,,,,,,,,,,
2017,1,PROJ15,https://download.microsoft.com/download/7/4/C/74C008E0-F5A6-41D9-BD58-9D2273A73257/ubersrvprj2013-kb3141480-fullfile-x64-glb.exe,,,,,,,,,,,,,
2017,1,PROJ15,https://download.microsoft.com/download/7/4/C/74C008E0-F5A6-41D9-BD58-9D2273A73257/ubersrvprj_1.cab,,,,,,,,,,,,,
2017,1,PROJ15,https://download.microsoft.com/download/7/4/C/74C008E0-F5A6-41D9-BD58-9D2273A73257/ubersrvprj_2.cab,,,,,,,,,,,,,
2016,12,SP15,https://download.microsoft.com/download/6/B/5/6B5E9845-916B-45F0-AAF0-43CBE7EDF9AB/ubersrv2013-kb3128005-fullfile-x64-glb.exe,,,,,,,,,,,,,
2016,12,SP15,https://download.microsoft.com/download/6/B/5/6B5E9845-916B-45F0-AAF0-43CBE7EDF9AB/ubersrv_1.cab,,,,,,,,,,,,,
2016,12,SP15,https://download.microsoft.com/download/6/B/5/6B5E9845-916B-45F0-AAF0-43CBE7EDF9AB/ubersrv_2.cab,,,,,,,,,,,,,
2016,12,PROJ15,https://download.microsoft.com/download/1/E/3/1E34F9A2-9985-4E58-9253-D74EF9F3EED1/ubersrvprj2013-kb3128003-fullfile-x64-glb.exe,,,,,,,,,,,,,
2016,12,PROJ15,https://download.microsoft.com/download/1/E/3/1E34F9A2-9985-4E58-9253-D74EF9F3EED1/ubersrvprj_1.cab,,,,,,,,,,,,,
2016,12,PROJ15,https://download.microsoft.com/download/1/E/3/1E34F9A2-9985-4E58-9253-D74EF9F3EED1/ubersrvprj_2.cab,,,,,,,,,,,,,
2016,11,SP15,https://download.microsoft.com/download/A/9/A/A9A451E3-B402-4A9F-950B-1FE987B9F565/ubersrv2013-kb3127933-fullfile-x64-glb.exe,,,,,,,,,,,,,
2016,11,SP15,https://download.microsoft.com/download/A/9/A/A9A451E3-B402-4A9F-950B-1FE987B9F565/ubersrv_1.cab,,,,,,,,,,,,,
2016,11,SP15,https://download.microsoft.com/download/A/9/A/A9A451E3-B402-4A9F-950B-1FE987B9F565/ubersrv_2.cab,,,,,,,,,,,,,
2016,11,PROJ15,https://download.microsoft.com/download/E/8/B/E8B461B9-B272-4894-A1DB-D6707EAEE50F/ubersrvprj2013-kb3127931-fullfile-x64-glb.exe,,,,,,,,,,,,,
2016,11,PROJ15,https://download.microsoft.com/download/E/8/B/E8B461B9-B272-4894-A1DB-D6707EAEE50F/ubersrvprj_1.cab,,,,,,,,,,,,,
2016,11,PROJ15,https://download.microsoft.com/download/E/8/B/E8B461B9-B272-4894-A1DB-D6707EAEE50F/ubersrvprj_2.cab,,,,,,,,,,,,,
2016,10,SP15,https://download.microsoft.com/download/B/1/9/B19B56DF-C75D-4527-BA8C-BD7C47DB5005/ubersrv2013-kb3118366-fullfile-x64-glb.exe,,,,,,,,,,,,,
2016,10,SP15,https://download.microsoft.com/download/B/1/9/B19B56DF-C75D-4527-BA8C-BD7C47DB5005/ubersrv_1.cab,,,,,,,,,,,,,
2016,10,SP15,https://download.microsoft.com/download/B/1/9/B19B56DF-C75D-4527-BA8C-BD7C47DB5005/ubersrv_2.cab,,,,,,,,,,,,,
2016,10,PROJ15,https://download.microsoft.com/download/6/0/0/6005FC79-DF92-453C-B0A8-2992FAC9614B/ubersrvprj2013-kb3118365-fullfile-x64-glb.exe,,,,,,,,,,,,,
2016,10,PROJ15,https://download.microsoft.com/download/6/0/0/6005FC79-DF92-453C-B0A8-2992FAC9614B/ubersrvprj_1.cab,,,,,,,,,,,,,
2016,10,PROJ15,https://download.microsoft.com/download/6/0/0/6005FC79-DF92-453C-B0A8-2992FAC9614B/ubersrvprj_2.cab,,,,,,,,,,,,,
2016,9,SP15,https://download.microsoft.com/download/B/4/8/B48516BD-6B52-4F7D-8F5B-BA3A35987A37/ubersrv2013-kb3118279-fullfile-x64-glb.exe,,,,,,,,,,,,,
2016,9,SP15,https://download.microsoft.com/download/B/4/8/B48516BD-6B52-4F7D-8F5B-BA3A35987A37/ubersrv_1.cab,,,,,,,,,,,,,
2016,9,SP15,https://download.microsoft.com/download/B/4/8/B48516BD-6B52-4F7D-8F5B-BA3A35987A37/ubersrv_2.cab,,,,,,,,,,,,,
2016,9,PROJ15,https://download.microsoft.com/download/D/3/2/D326FA85-5128-4830-BA0D-DD2CB4709AE3/ubersrvprj2013-kb3118274-fullfile-x64-glb.exe,,,,,,,,,,,,,
2016,9,PROJ15,https://download.microsoft.com/download/D/3/2/D326FA85-5128-4830-BA0D-DD2CB4709AE3/ubersrvprj_1.cab,,,,,,,,,,,,,
2016,9,PROJ15,https://download.microsoft.com/download/D/3/2/D326FA85-5128-4830-BA0D-DD2CB4709AE3/ubersrvprj_2.cab,,,,,,,,,,,,,
2016,8,SP15,https://download.microsoft.com/download/B/A/1/BA1F7D75-9347-4248-AC13-BB53B2274B44/ubersrv2013-kb3115450-fullfile-x64-glb.exe,,,,,,,,,,,,,
2016,8,SP15,https://download.microsoft.com/download/B/A/1/BA1F7D75-9347-4248-AC13-BB53B2274B44/ubersrv_1.cab,,,,,,,,,,,,,
2016,8,SP15,https://download.microsoft.com/download/B/A/1/BA1F7D75-9347-4248-AC13-BB53B2274B44/ubersrv_2.cab,,,,,,,,,,,,,
2016,8,PROJ15,https://download.microsoft.com/download/9/F/0/9F054756-9095-40B7-9714-2225C8A222DB/ubersrvprj2013-kb3115448-fullfile-x64-glb.exe,,,,,,,,,,,,,
2016,8,PROJ15,https://download.microsoft.com/download/9/F/0/9F054756-9095-40B7-9714-2225C8A222DB/ubersrvprj_1.cab,,,,,,,,,,,,,
2016,8,PROJ15,https://download.microsoft.com/download/9/F/0/9F054756-9095-40B7-9714-2225C8A222DB/ubersrvprj_2.cab,,,,,,,,,,,,,
2016,7,SP15,https://download.microsoft.com/download/D/0/7/D0733071-82E3-475B-83E9-8008387E02EB/ubersrv2013-kb3115293-fullfile-x64-glb.exe,,,,,,,,,,,,,
2016,7,SP15,https://download.microsoft.com/download/D/0/7/D0733071-82E3-475B-83E9-8008387E02EB/ubersrv_1.cab,,,,,,,,,,,,,
2016,7,SP15,https://download.microsoft.com/download/D/0/7/D0733071-82E3-475B-83E9-8008387E02EB/ubersrv_2.cab,,,,,,,,,,,,,
2016,7,PROJ15,https://download.microsoft.com/download/3/3/C/33CE29B6-43B3-494A-A1DA-E7340624E0FF/ubersrvprj2013-kb3115291-fullfile-x64-glb.exe,,,,,,,,,,,,,
2016,7,PROJ15,https://download.microsoft.com/download/3/3/C/33CE29B6-43B3-494A-A1DA-E7340624E0FF/ubersrvprj_1.cab,,,,,,,,,,,,,
2016,7,PROJ15,https://download.microsoft.com/download/3/3/C/33CE29B6-43B3-494A-A1DA-E7340624E0FF/ubersrvprj_2.cab,,,,,,,,,,,,,
2016,6,SP15,https://download.microsoft.com/download/9/0/0/9002A431-7055-446E-B9FB-66AE85FF4805/ubersrv2013-kb3115174-fullfile-x64-glb.exe,,,,,,,,,,,,,
2016,6,SP15,https://download.microsoft.com/download/9/0/0/9002A431-7055-446E-B9FB-66AE85FF4805/ubersrv_1.cab,,,,,,,,,,,,,
2016,6,SP15,https://download.microsoft.com/download/9/0/0/9002A431-7055-446E-B9FB-66AE85FF4805/ubersrv_2.cab,,,,,,,,,,,,,
2016,6,PROJ15,https://download.microsoft.com/download/3/6/3/36326948-B3BA-421B-8576-89EACFA45064/ubersrvprj2013-kb3115172-fullfile-x64-glb.exe,,,,,,,,,,,,,
2016,6,PROJ15,https://download.microsoft.com/download/3/6/3/36326948-B3BA-421B-8576-89EACFA45064/ubersrvprj_1.cab,,,,,,,,,,,,,
2016,6,PROJ15,https://download.microsoft.com/download/3/6/3/36326948-B3BA-421B-8576-89EACFA45064/ubersrvprj_2.cab,,,,,,,,,,,,,
2016,5,SP15,https://download.microsoft.com/download/4/A/B/4AB7D00A-EC7B-464A-9CE3-E839727626ED/ubersrv2013-kb3115029-fullfile-x64-glb.exe,,,,,,,,,,,,,
2016,5,SP15,https://download.microsoft.com/download/4/A/B/4AB7D00A-EC7B-464A-9CE3-E839727626ED/ubersrv_1.cab,,,,,,,,,,,,,
2016,5,SP15,https://download.microsoft.com/download/4/A/B/4AB7D00A-EC7B-464A-9CE3-E839727626ED/ubersrv_2.cab,,,,,,,,,,,,,
2016,5,PROJ15,https://download.microsoft.com/download/8/8/8/88883086-5661-4E51-9829-0EA3AE6FA32F/ubersrvprj2013-kb3115024-fullfile-x64-glb.exe,,,,,,,,,,,,,
2016,5,PROJ15,https://download.microsoft.com/download/8/8/8/88883086-5661-4E51-9829-0EA3AE6FA32F/ubersrvprj_1.cab,,,,,,,,,,,,,
2016,5,PROJ15,https://download.microsoft.com/download/8/8/8/88883086-5661-4E51-9829-0EA3AE6FA32F/ubersrvprj_2.cab,,,,,,,,,,,,,
2016,4,SP15,https://download.microsoft.com/download/A/9/9/A99E5FDE-899E-45A0-A493-FD5DB30DFCFC/ubersrv_1.cab,,,,,,,,,,,,,
2016,4,SP15,https://download.microsoft.com/download/A/9/9/A99E5FDE-899E-45A0-A493-FD5DB30DFCFC/ubersrv_2.cab,,,,,,,,,,,,,
2016,4,SP15,https://download.microsoft.com/download/A/9/9/A99E5FDE-899E-45A0-A493-FD5DB30DFCFC/ubersrv2013-kb3114938-fullfile-x64-glb.exe,,,,,,,,,,,,,
2016,4,PROJ15,https://download.microsoft.com/download/C/8/D/C8D984D0-274C-49F2-B6FC-B6E239C0D172/ubersrvprj_1.cab,,,,,,,,,,,,,
